uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews 
b4a21714e199dc7f5f2047db812b7174,pp5002311225,Xersion™ Slim-Fit Pants,"Xersion slim-fit active pants are a year-around staple for every woman on the move.   tight compression fit provides added comfort during workouts Quick-Dri® moisture-wicking fabric no-chafe seams UV protection credit card pocket 31½"" inseam polyester/spandex washable imported",56.78,23.65,pants,jcpenney|pants,4.5 out of 5,http://www.jcpenney.com/xersion-slim-fit-pants/prod.jump?ppId=pp5002311225&catId=cat100630306&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-clothing/activewear/pants/small-short/_/N-1nwuuaZ1z13xlt/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0730201317253933M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0730201317253883M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_3674412071001_Xersion-Slim-Fit-Pants-th.jpg?pubId=1232842441001",Xersion,137,"{""review""=>[{""review_1""=>""These pants are very comfortable. I am no longer able to wear tight pants or jeans due to an illness so I began the search for something looser fitting. I was a bit unsure of what to get but when I saw these I decided to give them a try. I wear them when we are out running errands and for doctor appts, etc. As for size I am 5'3\"" & 160 lbs and I wear the \""XL Short\"" but can also wear size \""L Short\"" if I want the legs to be a bit tighter (but the tummy and waist are also more snug in the size \""Large\"", ha!). Hope this helps, I always wish people would give their size and weight so I could know if I would be able to wear things.""}, {""review_2""=>""I really loved the style of these pants and JCP didn't have them in a tall size, so I thought I'd try a regular inseam. They are super short ... I need just a 33.5-34\"" inseam and I think these were closer to barely 30\"".""}, {""review_3""=>""I'm built straight up and down, with not much of a waist and narrow hips and thighs and a normal/regular belly. These pants were big in the waist and tight in the thighs, which is normally a good fit for my body type, but not with these. There is no string at the waist to adjust them, and the rise is so low, (maybe an 8\"" rise??) that there would be no way they would stay up. I couldn't go up a size to have a bigger thigh bc then the waist and butt would be huge.""}, {""review_4""=>""Still, they are very nicely made and the seaming on them made them really flattering. Had they been available in a tall length I would have repurchased them and taken them to a tailor to take them in at the waist, bc I really did like them that much.""}, {""review_5""=>""Bummer! JCP -- you say you sell Talls, but they're rarely ever available!""}, {""review_6""=>""These fit good, feel good, and had a great price. Hope they last a long time too.""}, {""review_7""=>""I absolutely LOVE these pants.I have 3 pairs of black and 3 pairs of gray. Really comfortable, Fit in length is really good!""}, {""review_8""=>""I have 10 pairs of these pants. I wear them every day to work, gym, everywhere. That being said, I just purchased 2 blacks and 2 grays to keep my stock up (they're saved in my favorites so I know I ordered the same ones as always). I was just going to hang them in the closet but decided to try them on just to make sure of the fit, etc. Imagine my surprise when I had to shimmy into them. If I wanted a girdle, I would have bought one.So here's my scathing review of these miserable pants:I am 5'4\"" with an inseam of 30\"". The average length is not.NEW inseam=33-1/4\"". ORIGINAL=32\"".NEW rise=11\"". ORIGINAL=10\"".The NEW Slim-Fit cut is 1/2\"" more narrow than the ORIGINAL (N=8-1/4\"" at knee vs O=8-3/4\"" at the knee).The fabric content has not changed so I do not understand the difference in the feel of the fabric but it does feel thinner, cheaper. The country of origin has not changed either. The only thing that has changed is the pattern shape.Finally analysis: The new pattern sits higher on the waist, is longer on the length, and slimmer on the leg.If this is how the pants are going to continue I will be taking them off my favorites list because nobody should have to shimmy into their clothes-ever.""}, {""review_9""=>""These pants are fantastic for exercise or dance. True to size in my opinion, look great, quality stitching, and I can move my legs freely. Good buy""}, {""review_10""=>""I have skinny legs (below my knees) and have stayed away from yoga pants since they've become popular. I love these pants. I wore them today for the first time and received compliments from my friends.""}, {""review_11""=>""My new Xersion slim-fit pants are true to size which means I do not feel like an encased sausage while I am working out at the local gym nor do I look like one. I wish that the pocket was bigger but that is really of no consequence. These pants launder beautifully and do not draw up neither do they get baggy during wear. I really like that they come in petites so that I did not have to do any alterations. All in all they are a good wearing experience.""}]}"
0a9fa15a31cf74583cbfbbcfaa4d4403,pp5003861401,Arizona Curvy Bootcut Jeans,"Make any look your own when you pair a favorite top with the versatile style and comfortable feel of our bootcut jeans.   juniors petite: 29½"" inseam juniors long: 34½"" inseam cotton/polyester/spandex washable imported",49.68,29.56,jeans,jcpenney|jeans,4.6 out of 5,http://www.jcpenney.com/arizona-curvy-bootcut-jeans/prod.jump?ppId=pp5003861401&catId=cat1003940008&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-juniors/shop-juniors-brands/arizona/jeans/3-long/_/N-glpx2gZ1z140tq/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0522201417052169M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0522201417052120M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4776071106001_4290909853001-th.jpg?pubId=1232842441001",ARIZONA,111,"{""review""=>[{""review_1""=>""they fit my teenage daughter really well . she likes them""}, {""review_2""=>""Perfect fit and length. Good quality and affordable.""}, {""review_3""=>""I ordered these jeans for my 13 year old granddaughter. She had tried on a similar pair in regular length at the store and we determined that, if they were shorter they would be a great fit. The clerk there told us they came in Short. We ordered 2 pairs for her at a great price. I was gone for a week when they arrived in store and I called. They were very kind and helpful and kept them in the store for me till I could pick them up. The pick-up was quick and easy. It's refreshing to find jeans for my young teen granddaughter that she likes, that aren't full on 'holes', and have a nice flattering fit without being skin tight.""}, {""review_4""=>""I love these jeans but I do normally try them on before I buy them. There is quite a difference in the regular vs. short choices; I like the short selection but I do have to go up a size in order to pull them over my thighs.""}, {""review_5""=>""I ordered my size as usual, but the wait was a lot tighter than I had expected. Just gives me more motivation to lose weight!""}, {""review_6""=>""I bought the exact same size & the same brand from the store. They only had one pair of 9 long, so I had to order another pair online. They are tighter & do not fit the same as the exact same pair I bought in the store.""}, {""review_7""=>""I like the way these jeans fit.. They are may go to jeans.These jeans last a long time and do not shrink in the wash.""}, {""review_8""=>""I'm 5'11. I ordered a 13 Long, which is what I normally wear. These are perfect with flats or heels. The longer the better for me, as I usually wear 3 to 4 inch heels for work or just an evening out. My only complaint, I wish these came in a lighter denim and white.""}]}"
06e7e69a080645b0fd262a2121c4a3dd,pp5005850653,Dockers® Signature Performance On-the-Go Flat-Front Pants,"Enjoy effortless style when you’re on the move in these smooth pants from Dockers. Easy-going features include an Individual Fit® waistband, stain release and moisture-wicking, All Motion Comfort® fabric. smooth, no-wrinkle fabric with crease retention moisture-wicking technology helps keep you cool and dry stain release All Motion Comfort fabric stretches with you fade-resistant color straight fit through seat and thigh Individual Fit waistband side-seam pockets back welt pockets flat front straight leg hemmed polyester washable imported",,66.47,pants,jcpenney|pants,4.1 out of 5,http://www.jcpenney.com/dockers-signature-performance-on-the-go-flat-front-pants/prod.jump?ppId=pp5005850653&catId=cat100250021&&_dyncharset=UTF-8&urlState=/men/shop-clothing/pants/dockers/_/N-1nopetZ53/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0714201517024907M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0714201517024920M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0714201517024893M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0803201517032674M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Dockers,12,"{""review""=>[{""review_1""=>""This is more the site problem than the pants. My husband needs the SLIM FIT, but the site kept changing to the regular fit. So, of course they were too big and we had to return them.""}, {""review_2""=>""I bought these pants for my husband to wear to work. They are a nice, quality, wrinkle-resistant material, dressier than other slacks I've ordered him in the last year. They are what I've been looking for. I really like them, and my husband does too!""}, {""review_3""=>""This pants look great. The no wrinkle material feels good against the skin and the mess pockets are very sturdy. The permanent press crease stays true to form even after several washes.""}, {""review_4""=>""These pants have a great fit, do not wrinkle and wash perfectly - with no wrinkles. They look great with dress shirts as well as casual shirts. Would definitely buy these again and recommend to anyone.""}, {""review_5""=>""They looked even better than I expected. Color was great and the fit was perfect. My husband was pleased and we will by more of this product""}, {""review_6""=>""I bought these pants as a Birthday gift for my husband, I chose the wrong size and had to return them to Penney's. They were out of his size, so the sales person ordered them online and they were shipped to the store with free shipping. My husband says they are the most comfortable pants he has.""}, {""review_7""=>""Made well,nice front crease,easy care from wash to wear, bought for both my sons who have to dress nicely for work, not suit dress but these slacks with a dress shirt and tie fit the bill. They wear these all the time and they usually hold up pretty well. They are hard on their clothes at work but these hold up well. Sizing is pretty accurate.""}, {""review_8""=>""The pants are nice but the material is not what i thought i was ordering,sent them back""}]}"
294966d378f4e3a1cf60effb3099f942,pp5006510871,Alyx® Dolman 3/4-Sleeve Scoopneck Knit Top,"Pretty details and comfortable dolman 3/4-sleeves make our scoopneck knit top a go-to for work or play. rayon/spandex polyester lining machine wash, line dry imported",53.18,30.20,tops,jcpenney|tops,5 out of 5,http://www.jcpenney.com/alyx-dolman-34-sleeve-scoopneck-knit-top/prod.jump?ppId=pp5006510871&catId=cat100630360&&_dyncharset=UTF-8&urlState=/women/shop-clothing/trendy-collections/tops/fitted/_/N-1nwuvsZ1z1409e/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0129201617104242M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0129201617104239M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Alyx,1,"{""review""=>{""review_1""=>""I like practically everything about this top, particularly the sleeves. The fabric is very soft and comfortable.""}}"
52e6de704bff80cd9850182c146e8516,pp5005640756,By Design Long-Sleeve Jingle My Bells Christmas Sweater,"Jingle all the way to the office or holiday party in our jingle bell embellished sweater. approx. 24½"" - 26"" front length acrylic machine wash, dry flat imported",,19.33,tops,jcpenney|tops,,http://www.jcpenney.com/by-design-long-sleeve-jingle-my-bells-christmas-sweater/prod.jump?ppId=pp5005640756&catId=cat100590009&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/clearance/tops/not-applicable/_/N-1nvzqxZ16v7/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0612201517032853M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0612201517032850M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",CAROLYN TAYLOR,,
c7dff0baef2985d103846e946e31c803,1c6621d,French Toast® V-Neck Sweater Vest - Boys 4-7x,This crisp sweater vest is a classy look for the classroom or elsewhere.   sleeveless v neck acrylic machine wash imported,,18.13,coats & jackets,jcpenney|coats & jackets,,http://www.jcpenney.com/french-toast-v-neck-sweater-vest-boys-4-7x/prod.jump?ppId=1c6621d&catId=cat100260053&&_dyncharset=UTF-8&urlState=/kids/shop-boys/shop-all-boys/shop-boys-clothing/coats-jackets/6/_/N-1nox5hZ8z/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/0900631B81C78046M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",French Toast,,
0532e3f5c5ec46f3bd01c78e62bb232e,pp5007040009,Dockers® Signature Straight-Fit Khaki Pants,"Feel confident in the classic, comfortable fit of our straight-fit khakis.  straight fit Individual Fit waistband zip-and-button closure 2 front pockets and 2 back pockets flat front grey/heather/black stripe: cotton/polyester navy/steelhead: 100% cotton black plaid, Pembroke: cotton/elastane washable made in America",,70.10,pants,jcpenney|pants,4.3 out of 5,http://www.jcpenney.com/dockers-signature-straight-fit-khaki-pants/prod.jump?ppId=pp5007040009&catId=cat100250021&&_dyncharset=UTF-8&urlState=/men/shop-clothing/pants/dockers/_/N-1nopetZ53/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0317201617031213M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0317201617031244M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0317201617031156M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Dockers,11,"{""review""=>[{""review_1""=>""Pants fit good and have a quality feel; Also, look good""}, {""review_2""=>""Six months ago a bought 2 pairs of Dockers at Costco. What was special about these pants (I later learned) was the low rise. Depending on how high I wear my pants, how high the \""rise\"" is, and where my \""waist\"" is measured, waist size 40 or 38 each can be either too large or too small. My pants are naturally more comfortably worn below my gut. Those Costco Dockers with a low rise fit perfectly.""}, {""review_3""=>""I tried to find the same fit using all the tools on Dockers' website. I understand that Costco pants might be limited availability, but why could I not find anything on the Dockers site MARKED with any indication of low rise?""}, {""review_4""=>""The pair I bought are very similar to others in my closet. (Not the Costco pants.) They are too tight at my \""waist\"" and just fit terribly worn low.""}, {""review_5""=>""I cannot be alone in this situation. Guys my age tend to get big in the middle""}, {""review_6""=>""This color is a very dark, slate grey I guess you could say. No pattern or texture, so might show stains and wrinkles more easily other versions.""}, {""review_7""=>""This was part of a purchase to replace two pairs of the exact same model and size of pants (different colors/patterns). I had alternated between two pairs 4 days/week for a year (washing every 2nd or 3rd wearing), and they wore well. Toward the end mine started to feel an inch short and the black pair lost that truly black color. They're comfortable and look businessy enough to wear to the office, but they're cheap enough (on sale) that I didn't worry or fuss over them. Pull them out of the dryer a bit early and hang them, and they're pretty free of wrinkles.""}, {""review_8""=>""Never have a problem with Dockers pants,regardless of style. I personally wear slim and straight fit and enjoy the stylish yet comfortable fit.""}, {""review_9""=>""Very satisfied with this pair of pants. Having lsot a few pounds the striaghtr fit(D2) fit very nice.""}, {""review_10""=>""Fit and quality excellent, love the color. But from long time levi customer, this is what i expect. Also got this during huge sale so couldn't be happier!""}, {""review_11""=>""Dockers hold up better than most of the store brand pants my husband has worn, and consistently look nice. Great color!""}, {""review_12""=>""I loved the color and the texture of the fabric. I recommended!""}]}"
31d1d64722edaedbe1888a7c6a464df9,pp5006221384,i jeans by Buffalo Carlin Tank Top,Take a fresh approach to the season in this soft and light tank with multicolor stripes. crewneck cotton/polyester washable imported,26.59,10.64,shirts,jcpenney|shirts,,http://www.jcpenney.com/i-jeans-by-buffalo-carlin-tank-top/prod.jump?ppId=pp5006221384&catId=cat100250147&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-clothing/shirts/i-jeans-by-buffalo/_/N-1nopibZ1g3/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1020201517024780M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",I JEANS BY BUFFALO,,
94d273d2fac12f3a71abff3dcf8490f5,pp5006480451,Stylus™ Long-Sleeve Shaker Striped Sweater - Tall,You'll love the easy comfort of our shaker-striped sweater for a refreshed take on a classic wardrobe favorite. double ribbed neckline shaker stitch detail on sleeves intarsia stripes jersey knit cotton/nylon/Modal®/wool washable imported,,14.49,sweaters,jcpenney|sweaters,4.5 out of 5,http://www.jcpenney.com/stylus-long-sleeve-shaker-striped-sweater-tall/prod.jump?ppId=pp5006480451&catId=cat100590278&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/tall/shop-sale-clearance/clearance/sweaters/casual/_/N-1nvzyeZ1z141ug/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0629201517020620M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0629201517020617M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",STYLUS,4,"{""review""=>[{""review_1""=>""This sweater looks great w jeans! It's casual but yet sporty and maybe a little attention-grabbing! I am 5'5 and weigh 125 lbs. I ordered a medium tall because I like the longer length thru my torso. It went thru the washer and dryer and came out looking good as new! It's a well-made sweater :)""}, {""review_2""=>""Love the length (tall) and style. They have good compression also which is hard to find without paying a high price.""}, {""review_3""=>""I love this sweater! I bought it in four colors. I am 6'1 and this sweater is the perfect lenght and the sleeve lenght is awesome""}, {""review_4""=>""Unless this sweater is meant to be worn as a crop top, it is too short for Talls and possibly also for Average people. I'm 5' 9\"" and the sweater barely came to my hip bones. The sleeves were long enough for me, but not the extra long I expect with a Tall.""}]}"
26ad8ade0dbd779b6b57cbc880ef4821,pp5006180002,Arizona Chino Shorts - Toddler Boys 2t-5t,"These easy-match chino shorts are sure to become an everyday favorite, featuring durable and comfortable cotton fabric and a convenient pull-on style. faux-fly with button 1/2-elastic waist 2 front pockets 2 faux back welt pockets back elastic waist for easy pull-on style 100% cotton washable imported",26.59,13.28,shorts,jcpenney|shorts,,http://www.jcpenney.com/arizona-chino-shorts-toddler-boys-2t-5t/prod.jump?ppId=pp5006180002&catId=cat100260062&&_dyncharset=UTF-8&urlState=/kids/shop-boys/shop-all-boys/shop-boys-clothing/shorts/at-waist/_/N-1nox5qZ1z140w6/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1009201517031238M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1009201517031261M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1009201517031246M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1009201517031253M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ARIZONA,,
321adef23acd6c7ddf45d68a5fb5fff8,pp5006130959,Nike® Full-Zip Fleece Hoodie - Preschool Girls 4-6x,Keep your athlete warmed up and ready to win with this zip-front fleece hoodie from Nike. hood long sleeves zip-front closure split kangaroo pocket cotton/polyester washable imported,53.18,42.29,sweaters,jcpenney|sweaters,,http://www.jcpenney.com/nike-full-zip-fleece-hoodie-preschool-girls-4-6x/prod.jump?ppId=pp5006130959&catId=cat1003450006&&_dyncharset=UTF-8&urlState=/shops/sweaters/nike/_/N-glfezaZ6o/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0114201617063882M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Nike,,
6647a62978464cba984d4c801d7f27e1,pp5005940395,Liz Claiborne® 3/4-Sleeve V-Neck Layered Sweater - Tall,"Our cute v-neck sweater with desirable dual-texture styling will have you looking for reasons to get out of the house. approx. 28""-30"" length body: cotton/viscose/nylon trim: polyester machine wash, dry flat imported",65.27,16.30,sweaters,jcpenney|sweaters,3.3 out of 5,http://www.jcpenney.com/liz-claiborne-34-sleeve-v-neck-layered-sweater-tall/prod.jump?ppId=pp5005940395&catId=cat100590010&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/clearance/sweaters/purple/_/N-1nvzqyZ146/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0807201517021822M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",LIZ CLAIBORNE,3,"{""review""=>[{""review_1""=>""I bought this item on sale & didn't love it, but it was worth the price. It hangs lower in the back if needed & looks feminine.""}, {""review_2""=>""Sweater is a bright red color and fabric is good quality. The bottom layered look really gives it more style.""}, {""review_3""=>""I was expecting a long sleeved sweater, but this is a three quarter length sleeved sweater. Either that or the tall size's sleeves (I ordered a M tall) are nowhere near long enough!""}]}"
b3520e8caa327ed4f8f592f80e3a3645,pp5003920438,Magic Chef® 1.1-cu. ft. Microwave Oven,"With 10 power levels and auto-cook menus, finding the right combination of settings to cook all your food to perfection is easy.   auto-defrost menus for frozen food kitchen timer child safety lock AC current; 1000 watts. Steel. Measures 20.2x16.7x12”H. Wipe clean with a damp cloth. Imported.",241.72,181.28,kitchen & dining,jcpenney|kitchen & dining,4.5 out of 5,http://www.jcpenney.com/magic-chef-11-cu-ft-microwave-oven/prod.jump?ppId=pp5003920438&catId=cat100630078&&_dyncharset=UTF-8&urlState=/for-the-home/shop-sale-clearance/sale/kitchen-dining/turntable/_/N-1nwunyZ1z12x7h/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0403201417160823M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0403201417160723M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0403201417160523M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MAGIC CHEF,4,"{""review""=>[{""review_1""=>""This micro wave is the right size. Does the right job. Was the right price. But it makes too much noise closing the door. It is so weird! it sounds like you are slamming it no matter how softly you try to close it. For that reason alone...I am getting a new one and giving this to my niece.""}, {""review_2""=>""Just like Goldilocks, I tried several before I found one that is \""just right.\"" This oven is not too big, not too small, and not too loud.""}, {""review_3""=>""This is a give for our grandson who lives in San Luis Obispo. We have a Magic Chef in our kitchen now it has great power for all needs.""}, {""review_4""=>""I like this product.... food items heat up quickly.""}]}"
fab3f5e70c1107d1058d7f1e615b069d,pp5006510779,Arizona Raglan Knit Top - Girls 7-16 and Plus,"Whether hanging out with friends or getting ready for class, this knit top is the perfect choice for any casual occasion. graphic tee short sleeves rayon/polyester/spandex machine wash, dry flat imported",33.84,15.22,sweaters,jcpenney|shops|sweaters,,http://www.jcpenney.com/arizona-raglan-knit-top-girls-7-16-and-plus/prod.jump?ppId=pp5006510779&catId=cat1003450006&&_dyncharset=UTF-8&urlState=/shops/sweaters/x-large-18-5/_/N-glfezaZ1z13hc8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1119201517043450M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",ARIZONA,,
1d634eaf7ba72345a8d8776201c6d7b8,pp5005870638,Arizona Raglan-Sleeve Thermal Pullover,"Weather the season in sporty style with this slub thermal pullover, featuring a v-notched crewneck and contrasting raglan sleeves. Available in a variety of jeans-friendly colors. crewneck with v-notch long sleeves tarragon lt grey heather, lt grey heather/oatmeal, charcoal/lt grey heather: cotton/polyester all other colors: 100% cotton washable imported  ",33.84,14.49,shirts,jcpenney|juniors-guys|view-all-guys|shirts,4.4 out of 5,http://www.jcpenney.com/arizona-raglan-sleeve-thermal-pullover/prod.jump?ppId=pp5005870638&catId=cat100590113&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-sale-clearance/clearance/shirts/xx-large/_/N-1nvzttZbh/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0724201517024000M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",ARIZONA,22,"{""review""=>[{""review_1""=>""This shirt is very comfortable and makes for a great long sleeve. I would recommend it. On clearance so it has a great price too""}, {""review_2""=>""Good quality material good fit . leisure dressing at it's best.""}, {""review_3""=>""Nothing much more to say: it is a shirt that looks good, feels great, and fits really well.""}, {""review_4""=>""i used to wear these type of sweaters a lot. Somehow I forgot how comfortable they were! Great Buy""}, {""review_5""=>""I was looking for a casual spring/fall shirt to wear with jeans and this fits the bill perfectly.""}, {""review_6""=>""Man, I love Arizona's shirt line. This is a great pullover that strikes a great balance of fabric quality (not too thick, not too thin), style, fit, and resilience.""}, {""review_7""=>""I got the light grey heather/oatmeal and the indigo/catawba grape colors. The oatmeal color on the Arizona line always seems to be a bit darker than the ad photos, but not too extreme of a difference. The catawba grape, of which I own several of Arizona's style variations (the short sleeve, the hoodie, etc) seems quite a bit redder than in the advertisement here, and indeed, seems to be a darker red than the other catawba grape styles.""}, {""review_8""=>""The pullover fits GREAT, and doesn't shrink in the wash.""}, {""review_9""=>""Overall though, these shirts are an incredible value, a great fit, and a solid standby for your closet.""}, {""review_10""=>""*Sweepstakes Entry*""}, {""review_11""=>""I bought this shirt for my husband and it fits him real well. He says it's super comfortable and and it looks great on him. I bought the oatmeal color and it's a good neutral casual shirt.""}, {""review_12""=>""well made, but runs small.nice colors, but too small across the chest""}]}"
26b4ee504263bff558cabc7b65549d8d,pp5006790745,Arizona Raw-Edge Denim Bermuda Shorts - Juniors Plus,"Classic style meets raw edge to create a casual-chic denim essential of the season. regular fit low rise 5-pocket style 9"" inseam cotton/spandex washable imported",48.34,24.16,shorts,jcpenney|juniors-guys|shorts,5 out of 5,http://www.jcpenney.com/arizona-raw-edge-denim-bermuda-shorts-juniors-plus/prod.jump?ppId=pp5006790745&catId=cat1003830019&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-juniors/shop-clothing/shorts-crops/shorts/14/_/N-glnk77Z9j/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0226201617024158M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",ARIZONA,,"{""review""=>{""review_1""=>""I have finally found a pair of jean shorts that fit my body type. They are stretchy but don't cause a huge gap when worn multiple times. Highly recommend!""}}"
